27.3 4.27551 0.0 0.00413546
28.8 4.21995 0.0 0.0041085
30.3 4.17197 0.0 0.00408508
31.8 4.12776 0.0 0.00406338
33.3 4.08777 0.0 0.00404365
34.8 4.05661 0.0 0.0040282
36.3 4.0259  0.0 0.00401293
37.8 4.00289 0.0 0.00400145
39.3 3.98076 0.0 0.00399037
40.8 3.96119 0.0 0.00398055
42.3 3.94966 0.0 0.00397475
43.8 3.93785 0.0 0.0039688
